5823,Baldanzi,Baldanzi Tommaso,C,T;A,10,15,10,14,Roma,28,28,sinistro,Italia,23/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BALDANZI.png?v=54,0,6.05,6.32
4896,Maldini,Maldini Daniel,C,T;A,13,5,13,5,Monza,32,32,destro,Italia;Venezuela,11/10/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MALDINI.png?v=54,0,6.14,6.82
6011,Ekong,Ekong Emmanuel,A,A,1,1,1,1,Empoli,1,1,destro,Svezia;Nigeria,25/06/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
2819,Caputo,Caputo Francesco,A,Pc,9,15,9,15,Empoli,20,10,destro,Italia,06/08/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPUTO.png?v=54,0,5.75,6.31
4359,Piccoli,Piccoli Roberto,A,Pc,15,7,15,6,Lecce,22,12,destro,Italia,27/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PICCOLI.png?v=54,0,6.02,6.39
2294,Cerofolini,Cerofolini Michele,P,Por,1,1,1,1,Frosinone,1,1,destro,Italia,04/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CEROFOLINI.png?v=54,0,6.0,3.5
6184,Martinelli T.,Martinelli Tommaso,P,Por,1,1,1,1,Fiorentina,1,1,destro,Italia,06/01/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,0.0,0.0
2815,Terracciano,Terracciano Pietro,P,Por,15,10,15,10,Fiorentina,70,70,destro,Italia,08/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TERRACCIANO.png?v=54,0,6.29,5.31
5323,Martinez Quarta,Martinez Quarta Lucas,D,Dc,13,6,13,6,Fiorentina,34,34,destro,Argentina;Italia,10/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTINEZ-QUARTA.png?v=54,0,6.02,6.43
2164,Milenkovic,Milenkovic Nikola,D,Dc,5,10,5,10,Fiorentina,23,23,destro,Serbia,12/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MILENKOVIC.png?v=54,0,5.71,5.63
4378,Ranieri L.,Ranieri Luca,D,Ds;Dc,6,5,6,6,Fiorentina,23,28,sinistro,Italia,23/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RANIERI-L.png?v=54,0,5.88,5.9
5885,Dodo',Dodò,D,Dd;E,2,8,2,8,Fiorentina,10,10,destro,Brasile,17/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DODO.png?v=54,0,5.62,5.62
252,Biraghi,Biraghi Cristiano,D,Ds;E,8,10,8,10,Fiorentina,29,29,sinistro,Italia,12/09/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BIRAGHI.png?v=54,0,5.88,5.86
5449,Parisi,Parisi Fabiano,D,Ds;E,3,8,3,8,Fiorentina,18,18,sinistro,Italia,09/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PARISI.png?v=54,0,5.59,5.56
6235,Kayode,Kayode Michael,D,Dd;Ds;E,11,1,12,2,Fiorentina,25,30,destro,Italia;Nigeria,10/07/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KAYODE.png?v=54,0,6.09,6.23
6236,Amatucci,Amatucci Lorenzo,C,M;C,2,1,2,1,Fiorentina,1,2,destro,Italia,05/02/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,5.5,5.5
4522,Amrabat,Amrabat Sofyan,C,M;C,6,7,7,8,Fiorentina,17,20,destro,Marocco;Olanda,21/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AMRABAT.png?v=54,1,0.0,0.0
4285,Arthur Melo,Arthur Melo,C,M;C,9,7,9,8,Fiorentina,26,31,destro,Brasile,12/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARTHUR-MELO.png?v=54,0,6.02,6.02
1933,Mandragora,Mandragora Rolando,C,M;C,13,9,12,10,Fiorentina,14,19,sinistro,Italia,29/06/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MANDRAGORA.png?v=54,0,5.94,6.36
557,Benassi,Benassi Marco,C,C,1,1,1,1,Fiorentina,1,1,destro,Italia,08/09/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BENASSI.png?v=54,1,0.0,0.0
526,Duncan,Duncan Alfred,C,C,14,5,14,4,Fiorentina,29,29,sinistro,Ghana,10/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUNCAN.png?v=54,0,6.14,6.59
